study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB18997	SAMEA103885354	ERS1677826	ERX1880441	ERR1817942	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817942/ERR1817942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817942/ERR1817942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817942/ERR1817942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817942/ERR1817942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817942/19361_4#35.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817942/19361_4#35.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817942/19361_4#35.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817942/19361_4#35.cram.crai
PRJEB18997	SAMEA103884891	ERS1677827	ERX1880442	ERR1817943	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817943/ERR1817943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817943/ERR1817943_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817943/ERR1817943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817943/ERR1817943_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817943/19361_4#36.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817943/19361_4#36.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817943/19361_4#36.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817943/19361_4#36.cram.crai
PRJEB18997	SAMEA103885076	ERS1677800	ERX1880443	ERR1817944	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817944/ERR1817944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817944/ERR1817944_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817944/ERR1817944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817944/ERR1817944_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817944/19361_5#1.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817944/19361_5#1.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817944/19361_5#1.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817944/19361_5#1.cram.crai
PRJEB18997	SAMEA103884992	ERS1677801	ERX1880444	ERR1817945	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817945/ERR1817945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817945/ERR1817945_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817945/ERR1817945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817945/ERR1817945_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817945/19361_5#2.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817945/19361_5#2.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817945/19361_5#2.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817945/19361_5#2.cram.crai
PRJEB18997	SAMEA103885142	ERS1677802	ERX1880445	ERR1817946	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817946/ERR1817946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817946/ERR1817946_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817946/ERR1817946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817946/ERR1817946_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817946/19361_5#3.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817946/19361_5#3.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817946/19361_5#3.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817946/19361_5#3.cram.crai
PRJEB18997	SAMEA103885382	ERS1677803	ERX1880446	ERR1817947	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817947/ERR1817947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817947/ERR1817947_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817947/ERR1817947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817947/ERR1817947_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817947/19361_5#4.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817947/19361_5#4.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817947/19361_5#4.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817947/19361_5#4.cram.crai
PRJEB18997	SAMEA103884925	ERS1677824	ERX1880447	ERR1817948	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817948/ERR1817948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817948/ERR1817948_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817948/ERR1817948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817948/ERR1817948_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817948/19361_5#33.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817948/19361_5#33.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817948/19361_5#33.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817948/19361_5#33.cram.crai
PRJEB18997	SAMEA103885259	ERS1677825	ERX1880448	ERR1817949	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817949/ERR1817949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817949/ERR1817949_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817949/ERR1817949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817949/ERR1817949_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817949/19361_5#34.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817949/19361_5#34.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817949/19361_5#34.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817949/19361_5#34.cram.crai
PRJEB18997	SAMEA103885354	ERS1677826	ERX1880449	ERR1817950	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817950/ERR1817950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817950/ERR1817950_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817950/ERR1817950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817950/ERR1817950_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817950/19361_5#35.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817950/19361_5#35.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817950/19361_5#35.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817950/19361_5#35.cram.crai
PRJEB18997	SAMEA103884891	ERS1677827	ERX1880450	ERR1817951	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1817951/ERR1817951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1817951/ERR1817951_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1817951/ERR1817951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1817951/ERR1817951_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817951/19361_5#36.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817951/19361_5#36.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817951/19361_5#36.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817951/19361_5#36.cram.crai
PRJEB18997	SAMEA103885076	ERS1677800	ERX1880451	ERR1817952	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817952/ERR1817952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817952/ERR1817952_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817952/ERR1817952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817952/ERR1817952_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817952/19361_6#1.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817952/19361_6#1.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817952/19361_6#1.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817952/19361_6#1.cram.crai
PRJEB18997	SAMEA103884992	ERS1677801	ERX1880452	ERR1817953	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817953/ERR1817953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817953/ERR1817953_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817953/ERR1817953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817953/ERR1817953_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817953/19361_6#2.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817953/19361_6#2.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817953/19361_6#2.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817953/19361_6#2.cram.crai
PRJEB18997	SAMEA103885142	ERS1677802	ERX1880453	ERR1817954	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817954/ERR1817954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817954/ERR1817954_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817954/ERR1817954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817954/ERR1817954_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817954/19361_6#3.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817954/19361_6#3.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817954/19361_6#3.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817954/19361_6#3.cram.crai
PRJEB18997	SAMEA103885382	ERS1677803	ERX1880454	ERR1817955	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817955/ERR1817955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817955/ERR1817955_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817955/ERR1817955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817955/ERR1817955_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817955/19361_6#4.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817955/19361_6#4.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817955/19361_6#4.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817955/19361_6#4.cram.crai
PRJEB18997	SAMEA103884925	ERS1677824	ERX1880455	ERR1817956	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817956/ERR1817956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817956/ERR1817956_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817956/ERR1817956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817956/ERR1817956_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817956/19361_6#33.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817956/19361_6#33.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817956/19361_6#33.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817956/19361_6#33.cram.crai
PRJEB18997	SAMEA103885259	ERS1677825	ERX1880456	ERR1817957	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817957/ERR1817957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817957/ERR1817957_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817957/ERR1817957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817957/ERR1817957_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817957/19361_6#34.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817957/19361_6#34.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817957/19361_6#34.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817957/19361_6#34.cram.crai
PRJEB18997	SAMEA103885354	ERS1677826	ERX1880457	ERR1817958	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817958/ERR1817958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817958/ERR1817958_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817958/ERR1817958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817958/ERR1817958_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817958/19361_6#35.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817958/19361_6#35.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817958/19361_6#35.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817958/19361_6#35.cram.crai
PRJEB18997	SAMEA103884891	ERS1677827	ERX1880458	ERR1817959	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817959/ERR1817959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817959/ERR1817959_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817959/ERR1817959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817959/ERR1817959_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817959/19361_6#36.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817959/19361_6#36.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817959/19361_6#36.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817959/19361_6#36.cram.crai
PRJEB18997	SAMEA103885076	ERS1677800	ERX1880459	ERR1817960	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817960/ERR1817960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817960/ERR1817960_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817960/ERR1817960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817960/ERR1817960_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817960/19361_7#1.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817960/19361_7#1.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817960/19361_7#1.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817960/19361_7#1.cram.crai
PRJEB18997	SAMEA103884992	ERS1677801	ERX1880460	ERR1817961	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1817961/ERR1817961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1817961/ERR1817961_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1817961/ERR1817961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1817961/ERR1817961_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817961/19361_7#2.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817961/19361_7#2.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817961/19361_7#2.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817961/19361_7#2.cram.crai
PRJEB18997	SAMEA103885142	ERS1677802	ERX1880461	ERR1817962	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817962/ERR1817962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817962/ERR1817962_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817962/ERR1817962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1817962/ERR1817962_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817962/19361_7#3.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817962/19361_7#3.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817962/19361_7#3.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817962/19361_7#3.cram.crai
PRJEB18997	SAMEA103885382	ERS1677803	ERX1880462	ERR1817963	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817963/ERR1817963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817963/ERR1817963_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817963/ERR1817963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1817963/ERR1817963_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817963/19361_7#4.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817963/19361_7#4.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817963/19361_7#4.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817963/19361_7#4.cram.crai
PRJEB18997	SAMEA103884925	ERS1677824	ERX1880463	ERR1817964	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817964/ERR1817964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817964/ERR1817964_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817964/ERR1817964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1817964/ERR1817964_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817964/19361_7#33.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817964/19361_7#33.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817964/19361_7#33.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817964/19361_7#33.cram.crai
PRJEB18997	SAMEA103885259	ERS1677825	ERX1880464	ERR1817965	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817965/ERR1817965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817965/ERR1817965_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817965/ERR1817965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1817965/ERR1817965_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817965/19361_7#34.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817965/19361_7#34.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817965/19361_7#34.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817965/19361_7#34.cram.crai
PRJEB18997	SAMEA103885354	ERS1677826	ERX1880465	ERR1817966	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817966/ERR1817966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817966/ERR1817966_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817966/ERR1817966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1817966/ERR1817966_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817966/19361_7#35.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817966/19361_7#35.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817966/19361_7#35.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817966/19361_7#35.cram.crai
PRJEB18997	SAMEA103884891	ERS1677827	ERX1880466	ERR1817967	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817967/ERR1817967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817967/ERR1817967_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817967/ERR1817967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1817967/ERR1817967_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817967/19361_7#36.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817967/19361_7#36.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817967/19361_7#36.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817967/19361_7#36.cram.crai
PRJEB18997	SAMEA103885076	ERS1677800	ERX1880467	ERR1817968	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817968/ERR1817968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817968/ERR1817968_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817968/ERR1817968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1817968/ERR1817968_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817968/19361_8#1.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817968/19361_8#1.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817968/19361_8#1.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817968/19361_8#1.cram.crai
PRJEB18997	SAMEA103884992	ERS1677801	ERX1880468	ERR1817969	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817969/ERR1817969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817969/ERR1817969_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817969/ERR1817969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1817969/ERR1817969_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817969/19361_8#2.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817969/19361_8#2.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817969/19361_8#2.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817969/19361_8#2.cram.crai
PRJEB18997	SAMEA103885142	ERS1677802	ERX1880469	ERR1817970	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817970/ERR1817970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817970/ERR1817970_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817970/ERR1817970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1817970/ERR1817970_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817970/19361_8#3.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817970/19361_8#3.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817970/19361_8#3.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1817970/19361_8#3.cram.crai
